Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2022,Estonia,Turkmenistan,EST,TKM,5,0,0,0,0,0,0
2022,Finland,Turkmenistan,FIN,TKM,5,0,0,0,0,0,0
2022,France,Turkmenistan,FRA,TKM,48,5,0,0,0,0,0
2022,"United Kingdom of Great Britain and Northern Ireland",Turkmenistan,GBR,TKM,21,55,0,0,0,0,0
2022,Georgia,Turkmenistan,GEO,TKM,0,8,0,0,0,0,0
2022,Germany,Turkmenistan,DEU,TKM,1084,128,0,0,0,0,0
2022,Greece,Turkmenistan,GRC,TKM,7,5,0,0,0,0,0
2022,Israel,Turkmenistan,ISR,TKM,0,5,0,0,0,0,0
2022,Italy,Turkmenistan,ITA,TKM,5,0,0,0,0,0,0
2022,Kyrgyzstan,Turkmenistan,KGZ,TKM,5,6,0,0,0,0,0
2022,Luxembourg,Turkmenistan,LUX,TKM,5,0,0,0,0,0,0
2022,"Rep. of Moldova",Turkmenistan,MDA,TKM,36,5,0,0,0,0,0
2022,"Netherlands (Kingdom of the)",Turkmenistan,NLD,TKM,411,22,0,0,0,0,0
2022,Nigeria,Turkmenistan,NGA,TKM,5,0,0,0,0,0,0
2022,Norway,Turkmenistan,NOR,TKM,7,5,0,0,0,0,0
2022,Peru,Turkmenistan,PER,TKM,5,5,0,0,0,0,0
2022,Poland,Turkmenistan,POL,TKM,129,17,0,0,0,0,0
2022,Portugal,Turkmenistan,PRT,TKM,9,0,0,0,0,0,0
2022,Romania,Turkmenistan,ROU,TKM,21,0,0,0,0,0,0
2022,"Russian Federation",Turkmenistan,RUS,TKM,79,5,0,0,0,0,0
2022,Spain,Turkmenistan,ESP,TKM,12,10,0,0,0,0,0
2022,Sweden,Turkmenistan,SWE,TKM,24,16,0,0,0,0,0
2022,Switzerland,Turkmenistan,CHE,TKM,23,7,0,0,0,0,0
2022,Ukraine,Turkmenistan,UKR,TKM,6,0,0,0,0,0,0
2022,"United States of America",Turkmenistan,USA,TKM,208,537,0,0,0,0,0
2022,Australia,Timor-Leste,AUS,TLS,6,638,0,0,0,0,0
2022,"United Kingdom of Great Britain and Northern Ireland",Timor-Leste,GBR,TLS,0,14,0,0,0,0,0
2022,Germany,Timor-Leste,DEU,TLS,0,14,0,0,0,0,0
2022,Portugal,Timor-Leste,PRT,TLS,0,7,0,0,0,0,0
2022,"United States of America",Timor-Leste,USA,TLS,0,17,0,0,0,0,0
2022,Algeria,Togo,DZA,TGO,0,19,0,0,0,0,0
2022,Austria,Togo,AUT,TGO,6,7,0,0,0,0,0
2022,Belgium,Togo,BEL,TGO,127,180,0,0,0,0,0
2022,Benin,Togo,BEN,TGO,0,28,0,0,0,0,0
2022,"Burkina Faso",Togo,BFA,TGO,6,0,0,0,0,0,0
2022,Brazil,Togo,BRA,TGO,69,514,0,0,0,0,0
2022,Canada,Togo,CAN,TGO,80,104,0,0,0,0,0
2022,Cameroon,Togo,CMR,TGO,18,19,0,0,0,0,0
2022,Cyprus,Togo,CYP,TGO,0,22,0,0,0,0,0
2022,Ecuador,Togo,ECU,TGO,0,5,0,0,0,0,0
2022,Finland,Togo,FIN,TGO,5,0,0,0,0,0,0
2022,France,Togo,FRA,TGO,1157,139,0,0,0,0,0
2022,Gabon,Togo,GAB,TGO,5,0,0,0,0,0,0
2022,Gambia,Togo,GMB,TGO,13,0,0,0,0,0,0
2022,"United Kingdom of Great Britain and Northern Ireland",Togo,GBR,TGO,18,30,0,0,0,0,0
2022,Germany,Togo,DEU,TGO,914,352,0,0,0,0,0
2022,Ghana,Togo,GHA,TGO,3405,72,0,0,0,0,0
2022,Greece,Togo,GRC,TGO,108,40,0,0,0,0,0
2022,Guinea,Togo,GIN,TGO,8,0,0,0,0,0,0
2022,"Cote d'Ivoire",Togo,CIV,TGO,18,5,0,0,0,0,0
2022,Ireland,Togo,IRL,TGO,23,40,0,0,0,0,0
2022,Israel,Togo,ISR,TGO,0,6,0,0,0,0,0
2022,Italy,Togo,ITA,TGO,723,106,0,0,0,0,0
2022,Liberia,Togo,LBR,TGO,5,0,0,0,0,0,0
2022,Lebanon,Togo,LBN,TGO,0,5,0,0,0,0,0
2022,Luxembourg,Togo,LUX,TGO,8,5,0,0,0,0,0
2022,Mauritania,Togo,MRT,TGO,17,171,0,0,0,0,0
2022,Mexico,Togo,MEX,TGO,19,109,0,0,0,0,0
2022,Mali,Togo,MLI,TGO,31,0,0,0,0,0,0
2022,Morocco,Togo,MAR,TGO,0,8,0,0,0,0,0
2022,Malta,Togo,MLT,TGO,5,6,0,0,0,0,0
2022,"Netherlands (Kingdom of the)",Togo,NLD,TGO,20,0,0,0,0,0,0
2022,Niger,Togo,NER,TGO,5,20,0,0,0,0,0
2022,Nigeria,Togo,NGA,TGO,27,5,0,0,0,0,0
2022,Portugal,Togo,PRT,TGO,8,0,0,0,0,0,0
2022,"South Africa",Togo,ZAF,TGO,12,12,0,0,0,0,0
2022,Senegal,Togo,SEN,TGO,0,8,0,0,0,0,0
2022,Spain,Togo,ESP,TGO,7,20,0,0,0,0,0
2022,Switzerland,Togo,CHE,TGO,496,13,0,0,0,0,0
2022,Tunisia,Togo,TUN,TGO,0,13,0,0,0,0,0
2022,"United States of America",Togo,USA,TGO,508,806,0,0,0,0,0
2022,Australia,Tonga,AUS,TON,30,1298,0,0,0,0,0
2022,Fiji,Tonga,FJI,TON,0,5,0,0,0,0,0
2022,"New Zealand",Tonga,NZL,TON,0,5,0,0,0,0,0
2022,Belgium,"Trinidad and Tobago",BEL,TTO,0,10,0,0,0,0,0
2022,Brazil,"Trinidad and Tobago",BRA,TTO,0,13,0,0,0,0,0
2022,Canada,"Trinidad and Tobago",CAN,TTO,48,77,0,0,0,0,0
2022,"United Kingdom of Great Britain and Northern Ireland","Trinidad and Tobago",GBR,TTO,105,226,0,0,0,0,0
2022,Germany,"Trinidad and Tobago",DEU,TTO,5,0,0,0,0,0,0
2022,Ireland,"Trinidad and Tobago",IRL,TTO,0,5,0,0,0,0,0
2022,Mexico,"Trinidad and Tobago",MEX,TTO,5,5,0,0,0,0,0
2022,"Netherlands (Kingdom of the)","Trinidad and Tobago",NLD,TTO,94,15,0,0,0,0,0
2022,Spain,"Trinidad and Tobago",ESP,TTO,5,10,0,0,0,0,0
2022,"Trinidad and Tobago","Trinidad and Tobago",TTO,TTO,0,0,0,0,0,5433,789
2022,"United States of America","Trinidad and Tobago",USA,TTO,34,266,0,0,0,0,0
2022,Albania,Tunisia,ALB,TUN,5,0,0,0,0,0,0
2022,Egypt,Tunisia,EGY,TUN,5,0,0,0,0,0,0
2022,Argentina,Tunisia,ARG,TUN,0,5,0,0,0,0,0
2022,Australia,Tunisia,AUS,TUN,7,5,0,0,0,0,0
2022,Austria,Tunisia,AUT,TUN,18,2478,0,0,0,0,0
2022,Belgium,Tunisia,BEL,TUN,58,175,0,0,0,0,0
2022,Brazil,Tunisia,BRA,TUN,8,200,0,0,0,0,0
2022,"Bosnia and Herzegovina",Tunisia,BIH,TUN,0,0,0,0,0,0,5
2022,Bulgaria,Tunisia,BGR,TUN,5,14,0,0,0,0,0
2022,Canada,Tunisia,CAN,TUN,92,148,0,0,0,0,0
2022,Cyprus,Tunisia,CYP,TUN,0,5,0,0,0,0,0
2022,Denmark,Tunisia,DNK,TUN,5,10,0,0,0,0,0
2022,Finland,Tunisia,FIN,TUN,5,10,0,0,0,0,0
2022,France,Tunisia,FRA,TUN,603,223,0,0,0,0,0
2022,"United Kingdom of Great Britain and Northern Ireland",Tunisia,GBR,TUN,73,217,0,0,0,0,0
2022,Germany,Tunisia,DEU,TUN,495,1265,0,0,0,0,0
2022,Greece,Tunisia,GRC,TUN,32,5,0,0,0,0,0
2022,Croatia,Tunisia,HRV,TUN,0,9,0,0,0,0,0
2022,Hungary,Tunisia,HUN,TUN,7,0,0,0,0,0,0
2022,Iceland,Tunisia,ISL,TUN,5,0,0,0,0,0,0
2022,Ireland,Tunisia,IRL,TUN,5,54,0,0,0,0,0
2022,Iraq,Tunisia,IRQ,TUN,0,5,0,0,0,0,0
2022,Italy,Tunisia,ITA,TUN,577,1920,0,0,0,0,0
2022,Jordan,Tunisia,JOR,TUN,10,9,0,0,0,0,0
2022,"Rep. of Korea",Tunisia,KOR,TUN,0,111,0,0,0,0,0
2022,Lebanon,Tunisia,LBN,TUN,9,0,0,0,0,0,5
2022,Luxembourg,Tunisia,LUX,TUN,11,25,0,0,0,0,0
2022,Mauritania,Tunisia,MRT,TUN,0,5,0,0,0,0,0
2022,Morocco,Tunisia,MAR,TUN,5,5,0,0,0,0,0
2022,Malta,Tunisia,MLT,TUN,13,5,0,0,0,0,0
2022,"Netherlands (Kingdom of the)",Tunisia,NLD,TUN,90,233,0,0,0,0,0
2022,Philippines,Tunisia,PHL,TUN,0,5,0,0,0,0,0
2022,Poland,Tunisia,POL,TUN,10,5,0,0,0,0,0
2022,Portugal,Tunisia,PRT,TUN,84,0,0,0,0,0,0
2022,Romania,Tunisia,ROU,TUN,7,12,0,0,0,0,0
2022,"Saudi Arabia",Tunisia,SAU,TUN,6,0,0,0,0,0,0
2022,Spain,Tunisia,ESP,TUN,92,100,0,0,0,0,0
2022,"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,SRB,TUN,0,0,0,0,0,0,29
2022,Slovakia,Tunisia,SVK,TUN,5,0,0,0,0,0,0
2022,Slovenia,Tunisia,SVN,TUN,0,10,0,0,0,0,0
2022,Sweden,Tunisia,SWE,TUN,47,58,0,0,0,0,0
2022,Switzerland,Tunisia,CHE,TUN,187,119,0,0,0,0,0
2022,"Syrian Arab Rep.",Tunisia,SYR,TUN,5,5,0,0,0,0,0
2022,"United States of America",Tunisia,USA,TUN,105,468,0,0,0,0,0
2022,Algeria,Türkiye,DZA,TUR,0,7,0,0,0,0,0
2022,Angola,Türkiye,AGO,TUR,0,32,0,0,0,0,0
2022,Egypt,Türkiye,EGY,TUR,0,336,0,0,0,0,0
2022,Argentina,Türkiye,ARG,TUR,7,0,0,0,0,0,0
2022,Armenia,Türkiye,ARM,TUR,17,18,0,0,0,0,0
2022,Australia,Türkiye,AUS,TUR,804,530,0,0,0,0,0
2022,Austria,Türkiye,AUT,TUR,756,2864,0,0,0,0,0
2022,Belgium,Türkiye,BEL,TUR,3126,1930,0,0,0,0,0
2022,Benin,Türkiye,BEN,TUR,10,0,0,0,0,0,0
2022,"Burkina Faso",Türkiye,BFA,TUR,35,0,0,0,0,0,0
2022,Belarus,Türkiye,BLR,TUR,21,5,0,0,0,0,0
2022,Brazil,Türkiye,BRA,TUR,14,249,0,0,0,0,0
2022,"Bosnia and Herzegovina",Türkiye,BIH,TUR,47,28,0,0,0,0,12
2022,Bulgaria,Türkiye,BGR,TUR,12,38,0,0,0,0,0
2022,Canada,Türkiye,CAN,TUR,2346,8932,0,0,0,0,0
2022,"Central African Rep.",Türkiye,CAF,TUR,9,0,0,0,0,0,0
2022,Chile,Türkiye,CHL,TUR,27,5,0,0,0,0,0
2022,Cameroon,Türkiye,CMR,TUR,0,5,0,0,0,0,0
2022,Colombia,Türkiye,COL,TUR,7,0,0,0,0,0,0
2022,"Costa Rica",Türkiye,CRI,TUR,0,8,0,0,0,0,0
2022,Cyprus,Türkiye,CYP,TUR,266,337,0,0,0,0,0
2022,Czechia,Türkiye,CZE,TUR,12,75,0,0,0,0,0
2022,Denmark,Türkiye,DNK,TUR,45,37,0,0,0,0,0
2022,Ecuador,Türkiye,ECU,TUR,5,0,0,0,0,0,0
2022,Estonia,Türkiye,EST,TUR,30,5,0,0,0,0,0
2022,Finland,Türkiye,FIN,TUR,958,221,0,0,0,0,0
2022,France,Türkiye,FRA,TUR,18320,7792,0,0,0,0,0
2022,"United Kingdom of Great Britain and Northern Ireland",Türkiye,GBR,TUR,3114,3145,0,0,0,0,0
2022,Georgia,Türkiye,GEO,TUR,0,228,0,0,0,0,0
2022,Germany,Türkiye,DEU,TUR,26527,30479,0,0,0,0,0
2022,Ghana,Türkiye,GHA,TUR,69,0,0,0,0,0,0
2022,Guinea-Bissau,Türkiye,GNB,TUR,0,5,0,0,0,0,0
2022,Greece,Türkiye,GRC,TUR,1592,1230,0,0,0,0,0
2022,Croatia,Türkiye,HRV,TUR,27,80,0,0,0,0,32
2022,Hungary,Türkiye,HUN,TUR,37,0,0,0,0,0,0
2022,Iceland,Türkiye,ISL,TUR,11,16,0,0,0,0,0
2022,"Cote d'Ivoire",Türkiye,CIV,TUR,34,0,0,0,0,0,0
2022,India,Türkiye,IND,TUR,5,0,0,0,0,0,0
2022,Indonesia,Türkiye,IDN,TUR,0,7,0,0,0,0,0
2022,Ireland,Türkiye,IRL,TUR,31,45,0,0,0,0,0
2022,Iraq,Türkiye,IRQ,TUR,4743,3222,0,0,0,0,119
2022,Israel,Türkiye,ISR,TUR,5,157,0,0,0,0,0
2022,Italy,Türkiye,ITA,TUR,1607,1157,0,0,0,0,0
2022,Japan,Türkiye,JPN,TUR,47,0,0,0,0,0,0
2022,Kenya,Türkiye,KEN,TUR,146,61,0,0,0,0,0
2022,Kyrgyzstan,Türkiye,KGZ,TUR,0,271,0,0,0,0,0
2022,"Rep. of Korea",Türkiye,KOR,TUR,0,1118,0,0,0,0,0
2022,Liberia,Türkiye,LBR,TUR,16,0,0,0,0,0,0
2022,Libya,Türkiye,LBY,TUR,5,0,0,0,0,0,0
2022,Lebanon,Türkiye,LBN,TUR,8,20,0,0,0,0,11
2022,Lithuania,Türkiye,LTU,TUR,75,0,0,0,0,0,0
2022,Luxembourg,Türkiye,LUX,TUR,154,110,0,0,0,0,0
2022,Latvia,Türkiye,LVA,TUR,34,0,0,0,0,0,0
2022,Mauritania,Türkiye,MRT,TUR,6,15,0,0,0,0,0
2022,"Rep. of Moldova",Türkiye,MDA,TUR,247,29,0,0,0,0,0
2022,Mexico,Türkiye,MEX,TUR,8,16,0,0,0,0,0
2022,Mali,Türkiye,MLI,TUR,22,7,0,0,0,0,0
2022,Malawi,Türkiye,MWI,TUR,31,24,0,0,0,0,0
2022,Montenegro,Türkiye,MNE,TUR,0,7,0,0,0,0,5
2022,Morocco,Türkiye,MAR,TUR,5,28,0,0,0,0,0
2022,Mozambique,Türkiye,MOZ,TUR,0,30,0,0,0,0,0
2022,Malta,Türkiye,MLT,TUR,7,11,0,0,0,0,0
2022,"Netherlands (Kingdom of the)",Türkiye,NLD,TUR,7979,2361,0,0,0,0,0
2022,Nigeria,Türkiye,NGA,TUR,379,65,0,0,0,0,0
2022,Norway,Türkiye,NOR,TUR,1198,170,0,0,0,0,0
2022,"New Zealand",Türkiye,NZL,TUR,54,0,0,0,0,0,0
2022,Pakistan,Türkiye,PAK,TUR,5,0,0,0,0,0,0
2022,Paraguay,Türkiye,PRY,TUR,5,5,0,0,0,0,0
2022,Peru,Türkiye,PER,TUR,47,39,0,0,0,0,0
2022,Philippines,Türkiye,PHL,TUR,57,19,0,0,0,0,0
2022,Poland,Türkiye,POL,TUR,341,42,0,0,0,0,0
2022,Portugal,Türkiye,PRT,TUR,83,13,0,0,0,0,0
2022,Romania,Türkiye,ROU,TUR,98,108,0,0,0,0,0
2022,"South Africa",Türkiye,ZAF,TUR,5,5,0,0,0,0,0
2022,"Russian Federation",Türkiye,RUS,TUR,6,0,0,0,0,0,0
2022,Senegal,Türkiye,SEN,TUR,0,5,0,0,0,0,0
2022,Spain,Türkiye,ESP,TUR,243,280,0,0,0,0,0
2022,"Serbia and Kosovo: S/RES/1244 (1999)",Türkiye,SRB,TUR,102,27,0,0,0,0,0
2022,Sudan,Türkiye,SDN,TUR,5,0,0,0,0,0,0
2022,Slovakia,Türkiye,SVK,TUR,16,40,0,0,0,0,0
2022,Slovenia,Türkiye,SVN,TUR,60,8,0,0,0,0,0
2022,Sweden,Türkiye,SWE,TUR,2595,438,0,0,0,0,0
2022,Switzerland,Türkiye,CHE,TUR,9108,3631,0,0,0,0,0
2022,"Syrian Arab Rep.",Türkiye,SYR,TUR,5,11,0,0,0,0,0
2022,"United Rep. of Tanzania",Türkiye,TZA,TUR,0,10,0,0,0,0,0
2022,Togo,Türkiye,TGO,TUR,63,10,0,0,0,0,0
2022,Uganda,Türkiye,UGA,TUR,85,0,0,0,0,0,0
2022,Ukraine,Türkiye,UKR,TUR,7,6,0,0,0,0,0
2022,Uruguay,Türkiye,URY,TUR,13,5,0,0,0,0,0
2022,"United States of America",Türkiye,USA,TUR,5464,10467,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6,0,0,0,0,0,0
2022,Zambia,Türkiye,ZMB,TUR,21,0,0,0,0,0,0
2022,Australia,"United Arab Emirates",AUS,ARE,5,0,0,0,0,0,0
2022,Belgium,"United Arab Emirates",BEL,ARE,7,0,0,0,0,0,0
2022,Canada,"United Arab Emirates",CAN,ARE,16,34,0,0,0,0,0
2022,Ecuador,"United Arab Emirates",ECU,ARE,5,0,0,0,0,0,0
2022,"United Kingdom of Great Britain and Northern Ireland","United Arab Emirates",GBR,ARE,24,19,0,0,0,0,0
2022,Germany,"United Arab Emirates",DEU,ARE,20,5,0,0,0,0,0
2022,"Netherlands (Kingdom of the)","United Arab Emirates",NLD,ARE,7,5,0,0,0,0,0
2022,Norway,"United Arab Emirates",NOR,ARE,0,5,0,0,0,0,0
2022,Peru,"United Arab Emirates",PER,ARE,0,5,0,0,0,0,0
2022,Philippines,"United Arab Emirates",PHL,ARE,7,6,0,0,0,0,0
2022,Sweden,"United Arab Emirates",SWE,ARE,5,0,0,0,0,0,0
2022,"United States of America","United Arab Emirates",USA,ARE,103,515,0,0,0,0,0
2022,Angola,Uganda,AGO,UGA,0,6,0,0,0,0,0
2022,Egypt,Uganda,EGY,UGA,14,11,0,0,0,0,0
2022,Australia,Uganda,AUS,UGA,71,85,0,0,0,0,0
2022,Austria,Uganda,AUT,UGA,37,9,0,0,0,0,0
2022,Burundi,Uganda,BDI,UGA,12,5,0,0,0,0,10
2022,Belgium,Uganda,BEL,UGA,18,40,0,0,0,0,0
2022,Bahamas,Uganda,BHS,UGA,0,5,0,0,0,0,0
2022,Botswana,Uganda,BWA,UGA,15,0,0,0,0,0,0
2022,Brazil,Uganda,BRA,UGA,8,30,0,0,0,0,0
2022,Canada,Uganda,CAN,UGA,700,685,0,0,0,0,0
2022,"Central African Rep.",Uganda,CAF,UGA,12,0,0,0,0,0,0
2022,China,Uganda,CHN,UGA,5,101,0,0,0,0,0
2022,"Dem. Rep. of the Congo",Uganda,COD,UGA,27,0,0,0,0,0,5
2022,Cyprus,Uganda,CYP,UGA,0,5,0,0,0,0,0
2022,Czechia,Uganda,CZE,UGA,5,0,0,0,0,0,0
2022,Denmark,Uganda,DNK,UGA,71,5,0,0,0,0,0
2022,Ecuador,Uganda,ECU,UGA,6,0,0,0,0,0,0
2022,Ethiopia,Uganda,ETH,UGA,11,5,0,0,0,0,0
2022,Finland,Uganda,FIN,UGA,40,19,0,0,0,0,0
2022,France,Uganda,FRA,UGA,224,35,0,0,0,0,0
2022,"United Kingdom of Great Britain and Northern Ireland",Uganda,GBR,UGA,1086,349,0,0,0,0,0
2022,Germany,Uganda,DEU,UGA,190,397,0,0,0,0,0
2022,Ghana,Uganda,GHA,UGA,10,0,0,0,0,0,0
2022,Greece,Uganda,GRC,UGA,96,44,0,0,0,0,0
2022,"China, Hong Kong SAR",Uganda,HKG,UGA,5,0,0,0,0,0,0
2022,Hungary,Uganda,HUN,UGA,8,0,0,0,0,0,0
2022,Iceland,Uganda,ISL,UGA,19,0,0,0,0,0,0
2022,India,Uganda,IND,UGA,0,38,0,0,0,0,0
2022,Indonesia,Uganda,IDN,UGA,0,23,0,0,0,0,0
2022,Ireland,Uganda,IRL,UGA,55,43,0,0,0,0,0
2022,Israel,Uganda,ISR,UGA,0,261,0,0,0,0,0
2022,Italy,Uganda,ITA,UGA,5,12,0,0,0,0,0
2022,Jordan,Uganda,JOR,UGA,5,0,0,0,0,0,0
2022,Japan,Uganda,JPN,UGA,8,0,0,0,0,0,0
2022,Kenya,Uganda,KEN,UGA,801,2958,0,0,0,0,14
2022,"Rep. of Korea",Uganda,KOR,UGA,39,74,0,0,0,0,0
2022,Lesotho,Uganda,LSO,UGA,9,5,0,0,0,0,0
2022,Luxembourg,Uganda,LUX,UGA,5,5,0,0,0,0,0
2022,Mexico,Uganda,MEX,UGA,0,46,0,0,0,0,0
2022,Malaysia,Uganda,MYS,UGA,6,9,0,0,0,0,0
2022,Malawi,Uganda,MWI,UGA,0,16,0,0,0,0,0
2022,Mozambique,Uganda,MOZ,UGA,5,37,0,0,0,0,0
2022,Malta,Uganda,MLT,UGA,0,5,0,0,0,0,0
2022,Namibia,Uganda,NAM,UGA,10,8,0,0,0,0,0
2022,"Netherlands (Kingdom of the)",Uganda,NLD,UGA,530,235,0,0,0,0,0
2022,Norway,Uganda,NOR,UGA,92,7,0,0,0,0,0
2022,"New Zealand",Uganda,NZL,UGA,5,16,0,0,0,0,0
2022,Philippines,Uganda,PHL,UGA,5,0,0,0,0,0,0
2022,Portugal,Uganda,PRT,UGA,7,0,0,0,0,0,0
2022,Romania,Uganda,ROU,UGA,7,0,0,0,0,0,0
2022,"South Africa",Uganda,ZAF,UGA,381,2237,0,0,0,0,0
2022,Spain,Uganda,ESP,UGA,15,0,0,0,0,0,0
2022,"South Sudan",Uganda,SSD,UGA,0,0,0,0,0,0,6
2022,Sudan,Uganda,SDN,UGA,5,0,0,0,0,0,0
2022,Slovakia,Uganda,SVK,UGA,5,0,0,0,0,0,0
2022,Eswatini,Uganda,SWZ,UGA,6,0,0,0,0,0,0
2022,Sweden,Uganda,SWE,UGA,708,95,0,0,0,0,0
2022,Switzerland,Uganda,CHE,UGA,69,18,0,0,0,0,0
2022,"United Rep. of Tanzania",Uganda,TZA,UGA,16,7,0,0,0,0,0
2022,Uganda,Uganda,UGA,UGA,0,0,0,0,0,2581900,0
2022,"United States of America",Uganda,USA,UGA,1849,3812,0,0,0,0,0
2022,Zambia,Uganda,ZMB,UGA,225,30,0,0,0,0,0
2022,Zimbabwe,Uganda,ZWE,UGA,9,0,0,0,0,0,0
2022,Argentina,"Unknown ",ARG,UNK,642,45,0,0,0,81619,14
2022,Armenia,"Unknown ",ARM,UNK,0,5,0,0,0,0,0
2022,Australia,"Unknown ",AUS,UNK,1525,1066,0,0,0,0,0
2022,Austria,"Unknown ",AUT,UNK,5435,539,0,0,0,0,0
2022,Belgium,"Unknown ",BEL,UNK,25217,435,0,0,0,0,0
2022,"Bolivia (Plurinational State of)","Unknown ",BOL,UNK,0,0,0,0,0,5480,0
2022,Brazil,"Unknown ",BRA,UNK,0,45,0,0,0,0,0
2022,"Bosnia and Herzegovina","Unknown ",BIH,UNK,0,0,0,0,0,0,24
2022,Belize,"Unknown ",BLZ,UNK,0,0,0,0,0,0,9452
2022,Canada,"Unknown ",CAN,UNK,5,5320,0,0,0,0,0
2022,Chile,"Unknown ",CHL,UNK,436,189,0,0,0,83995,0
2022,Colombia,"Unknown ",COL,UNK,5,6,0,0,0,0,754
2022,Cyprus,"Unknown ",CYP,UNK,0,52,0,0,0,0,0
2022,Czechia,"Unknown ",CZE,UNK,0,307,0,0,0,0,0
2022,"Dominican Rep.","Unknown ",DOM,UNK,0,19,0,0,0,0,0
2022,Ecuador,"Unknown ",ECU,UNK,17,0,0,0,0,0,0
2022,Finland,"Unknown ",FIN,UNK,132,107,0,0,0,0,0
2022,France,"Unknown ",FRA,UNK,7251,58,0,0,0,0,0
2022,"United Kingdom of Great Britain and Northern Ireland","Unknown ",GBR,UNK,2252,6750,0,0,0,0,0
2022,Georgia,"Unknown ",GEO,UNK,47,18,0,0,0,0,0
2022,Germany,"Unknown ",DEU,UNK,27539,5796,0,0,0,0,0
2022,Greece,"Unknown ",GRC,UNK,11049,0,0,0,0,0,0
2022,Honduras,"Unknown ",HND,UNK,0,0,0,0,0,0,20253
2022,Croatia,"Unknown ",HRV,UNK,7,0,0,0,0,0,0
2022,Hungary,"Unknown ",HUN,UNK,891,5,0,0,0,0,0
2022,Iceland,"Unknown ",ISL,UNK,12,0,0,0,0,0,0
2022,Ireland,"Unknown ",IRL,UNK,0,269,0,0,0,0,0
2022,Israel,"Unknown ",ISR,UNK,212,33,0,0,0,0,0
2022,Italy,"Unknown ",ITA,UNK,2646,435,0,0,0,0,0
2022,Japan,"Unknown ",JPN,UNK,336,12473,0,0,0,0,0
2022,Kenya,"Unknown ",KEN,UNK,0,0,0,0,0,0,171
2022,"Rep. of Korea","Unknown ",KOR,UNK,88,287,0,0,0,0,0
2022,Kuwait,"Unknown ",KWT,UNK,0,0,0,0,0,0,13
2022,Lebanon,"Unknown ",LBN,UNK,0,0,0,0,0,0,9
2022,Luxembourg,"Unknown ",LUX,UNK,17,40,0,0,0,0,0
2022,Latvia,"Unknown ",LVA,UNK,13,0,0,0,0,0,0
2022,Montenegro,"Unknown ",MNE,UNK,0,0,0,0,0,0,262
2022,Malta,"Unknown ",MLT,UNK,637,0,0,0,0,0,0
2022,"Netherlands (Kingdom of the)","Unknown ",NLD,UNK,2178,1019,0,0,0,0,0
2022,Nicaragua,"Unknown ",NIC,UNK,0,0,0,0,0,0,5
2022,Norway,"Unknown ",NOR,UNK,28,0,0,0,0,0,0
2022,"New Zealand","Unknown ",NZL,UNK,644,96,0,0,0,0,0
2022,Panama,"Unknown ",PAN,UNK,0,0,0,0,0,0,248284
2022,Paraguay,"Unknown ",PRY,UNK,0,0,0,0,0,2155,0
2022,Peru,"Unknown ",PER,UNK,22,5,0,0,0,0,1252
2022,Philippines,"Unknown ",PHL,UNK,0,6,0,0,0,0,0
2022,Poland,"Unknown ",POL,UNK,32,13,0,0,0,0,0
2022,Portugal,"Unknown ",PRT,UNK,28,0,0,0,0,0,0
2022,Romania,"Unknown ",ROU,UNK,5,0,0,0,0,0,0
2022,"Russian Federation","Unknown ",RUS,UNK,7,5,0,0,0,0,0
2022,Spain,"Unknown ",ESP,UNK,531,55,0,0,0,0,0
2022,"Serbia and Kosovo: S/RES/1244 (1999)","Unknown ",SRB,UNK,0,0,0,0,0,0,273
2022,Slovakia,"Unknown ",SVK,UNK,54,0,0,0,0,0,0
2022,Slovenia,"Unknown ",SVN,UNK,16,0,0,0,0,0,0
2022,Sweden,"Unknown ",SWE,UNK,504,225,0,0,0,0,0
2022,Switzerland,"Unknown ",CHE,UNK,1289,113,0,0,0,0,0
2022,"Syrian Arab Rep.","Unknown ",SYR,UNK,5,6,0,0,0,0,0
2022,"United Rep. of Tanzania","Unknown ",TZA,UNK,6,0,0,0,0,0,0
2022,Türkiye,"Unknown ",TUR,UNK,2043,5621,0,0,0,0,0
2022,Uruguay,"Unknown ",URY,UNK,0,0,0,0,0,9346,0
2022,"United States of America","Unknown ",USA,UNK,6364,8564,0,0,0,0,0
2022,Albania,Ukraine,ALB,UKR,2542,5,0,0,0,0,0
2022,Egypt,Ukraine,EGY,UKR,0,5,0,0,0,0,0
2022,Argentina,Ukraine,ARG,UKR,121,59,0,0,0,0,0
2022,Armenia,Ukraine,ARM,UKR,406,122,0,0,0,0,0
2022,Australia,Ukraine,AUS,UKR,1527,502,0,0,0,0,0
2022,Austria,Ukraine,AUT,UKR,89862,249,0,0,0,0,0
2022,Azerbaijan,Ukraine,AZE,UKR,4770,77,0,0,0,0,0
2022,Belgium,Ukraine,BEL,UKR,61975,685,0,0,0,0,0
2022,Belarus,Ukraine,BLR,UKR,19384,532,0,0,0,0,0
2022,"Bolivia (Plurinational State of)",Ukraine,BOL,UKR,5,0,0,0,0,0,0
2022,Brazil,Ukraine,BRA,UKR,43,65,0,0,0,0,0
